key	CM01_24_S247	CM02_14_S245	CM02_2_S14	CM02_5_S246	CM02_91_S238	CM03_34_S239	CM03_42_S4	CM03_47_S15	CM03_84_S248	CM06_11_S6	CM06_28_S240	CM06_29_S244	CM06_64_S241	CM07_26_S11	CM07_31_S12	CM1_23_S50	CM1_26_S52	CM1_30_S215	CM7_52_S47	CM7_69_S49	CM7_88B_S63	GCA_003434455_1_ASM343445v1_genomic	GCA_008679275_1_ASM867927v1_genomic	GCA_008680515_1_ASM868051v1_genomic	GCA_008680995_1_ASM868099v1_genomic	GCA_014866065_1_ASM1486606v1_genomic	GCA_017850655_1_ASM1785065v1_genomic	GCA_017851275_1_ASM1785127v1_genomic	GCA_017888015_1_ASM1788801v1_genomic	GCA_018364275_1_ASM1836427v1_genomic	GCA_018365775_1_ASM1836577v1_genomic	GCA_018375095_1_ASM1837509v1_genomic	GCA_018381315_1_ASM1838131v1_genomic	GCA_019114985_1_ASM1911498v1_genomic	GCA_019119895_1_ASM1911989v1_genomic	GCA_900066705_1_14207_7_32_genomic	GCA_904419485_1_Chicken_16_mag_180_genomic	GCA_904419565_1_Chicken_21_mag_8_genomic	GCA_905199235_1_SRR2912801_mag_bin_12_genomic	GCA_905206325_1_ERR1600569_mag_bin_31_genomic	GCA_910574135_1_MGBC000029_genomic	GCA_910574775_1_MGBC000097_genomic	GCA_910574945_1_MGBC000090_genomic	GCA_910575065_1_MGBC000096_genomic	GCA_910575135_1_MGBC000098_genomic	GCF_000154305_1_ASM15430v1_genomic	GCF_000154545_1_ASM15454v1_genomic	GCF_000185525_1_ASM18552v1_genomic	GCF_000185825_1_ASM18582v1_genomic	GCF_000210695_1_ASM21069v1_genomic	GCF_000332875_2_ASM33287v2_genomic	GCF_000432215_1_MGS276_genomic	GCF_000508985_1_ASM50898v1_genomic	GCF_000876135_1_ASM87613v1_genomic	GCF_001304975_1_ASM130497v1_genomic	GCF_001404835_1_14207_7_31_genomic	GCF_001404955_1_13470_2_79_genomic	GCF_001405635_1_14207_7_82_genomic	GCF_001405715_1_13414_6_52_genomic	GCF_001998765_1_ASM199876v1_genomic	GCF_002270485_1_ASM227048v1_genomic	GCF_003461705_1_ASM346170v1_genomic	GCF_003461725_1_ASM346172v1_genomic	GCF_003473625_1_ASM347362v1_genomic	GCF_003473725_1_ASM347372v1_genomic	GCF_003477415_1_ASM347741v1_genomic	GCF_003480775_1_ASM348077v1_genomic	GCF_003480825_1_ASM348082v1_genomic	GCF_003481105_1_ASM348110v1_genomic	GCF_003481805_1_ASM348180v1_genomic	GCF_005280655_1_ASM528065v1_genomic	GCF_008416325_1_ASM841632v1_genomic	GCF_013302355_1_ASM1330235v1_genomic	GCF_013302445_1_ASM1330244v1_genomic	GCF_013302455_1_ASM1330245v1_genomic	GCF_013302465_1_ASM1330246v1_genomic	GCF_013302475_1_ASM1330247v1_genomic	GCF_013302525_1_ASM1330252v1_genomic	GCF_013302545_1_ASM1330254v1_genomic	GCF_013302555_1_ASM1330255v1_genomic	GCF_013302565_1_ASM1330256v1_genomic	GCF_013302595_1_ASM1330259v1_genomic	GCF_013302605_1_ASM1330260v1_genomic	GCF_013302645_1_ASM1330264v1_genomic	GCF_013302665_1_ASM1330266v1_genomic	GCF_013302675_1_ASM1330267v1_genomic	GCF_013302685_1_ASM1330268v1_genomic	GCF_013302715_1_ASM1330271v1_genomic	GCF_013302745_1_ASM1330274v1_genomic	GCF_013302755_1_ASM1330275v1_genomic	GCF_013302785_1_ASM1330278v1_genomic	GCF_013302795_1_ASM1330279v1_genomic	GCF_013302815_1_ASM1330281v1_genomic	GCF_013302845_1_ASM1330284v1_genomic	GCF_013302855_1_ASM1330285v1_genomic	GCF_013303175_1_ASM1330317v1_genomic	GCF_013303185_1_ASM1330318v1_genomic	GCF_013303225_1_ASM1330322v1_genomic	GCF_013304505_1_ASM1330450v1_genomic	GCF_013304555_1_ASM1330455v1_genomic	GCF_014131675_1_ASM1413167v1_genomic	GCF_014290215_1_ASM1429021v1_genomic	GCF_014467075_1_ASM1446707v1_genomic	GCF_015554695_1_ASM1555469v1_genomic	GCF_016586355_1_ASM1658635v1_genomic	GCF_017776395_1_ASM1777639v1_genomic	GCF_017776445_1_ASM1777644v1_genomic	GCF_017776475_1_ASM1777647v1_genomic	GCF_018223505_1_ASM1822350v1_genomic	GCF_018786105_1_ASM1878610v1_genomic	GCF_018786145_1_ASM1878614v1_genomic	GCF_018786165_1_ASM1878616v1_genomic	GCF_018918155_1_ASM1891815v1_genomic	GCF_018982945_1_ASM1898294v1_genomic	GCF_900624715_1_81B4_genomic	GCF_902362655_1_MGYG_HGUT_00052_genomic	GCF_902362875_1_MGYG_HGUT_00065_genomic	GCF_902362985_1_MGYG_HGUT_00080_genomic	GCF_902388025_1_UHGG_MGYG_HGUT_02528_genomic	SRR13592713	SRR13592785	SRR13592839	SRR18440051	SRR18440091	SRR18440093	SRR18440101
GCA_019114985_1_ASM1911498v1_genomic	0.7484457685352622	0.7488423888404535	0.748411252285192	0.7489458527827648	0.7306860350492882	0.7306813800657175	0.7481368160597573	0.7488420401046207	0.7488409590235398	0.7483311365719523	0.7311235022026432	0.7481846923783287	0.7311235022026432	0.7487565181818182	0.7488580800727934	0.7490362659380692	0.7489359508644223	0.7484512612612614	0.7487598454545454	0.7490387431693989	0.7484316018099548	0.7310935815991237	0.7492141074681239	0.7484748015488869	0.7485305709023942	0.7487735465663217	0.7490392943361189	0.7495172538392051	0.7838967272727273	0.7311396818181818	0.7479593012275731	0.7310869769989049	0.7339099449944995	1.0	0.7835817501508752	0.7488647914735868	0.9990752830925419	0.7857889255702282	0.7296273862310385	0.7494326757812502	0.7314234917127073	0.7314086961325967	0.7314744247787611	0.731422044198895	0.7313566997792494	0.7309322598253276	0.7488898453139219	0.7493616268382354	0.7313425	0.7485629800724638	0.7487810541044776	0.7302935874439461	0.731324729281768	0.7488355009107467	0.7309208524590164	0.7486994176524114	0.748862607110301	0.7485599908759124	0.749158180995475	0.748982239347235	0.7312087610619469	0.7482063478260867	0.7307847754654984	0.7492738218923932	0.748719972477064	0.7486165622119816	0.7486618693284937	0.7492205412844035	0.7486871297989032	0.7489790925756187	0.7309478618421054	0.7482795126522962	0.7487131009174313	0.7486433638863429	0.7486129294755877	0.748585408921933	0.7478391847826087	0.748489936936937	0.7485516440831076	0.7485400361336947	0.7486590144665461	0.7489506580166823	0.7487124953789279	0.7485338822447102	0.7484504147465438	0.7484075482093664	0.7484898342541436	0.7490150875576038	0.7493311920529802	0.7490556629834254	0.7492153364928911	0.7488241458910434	0.7490128479262673	0.7486933119853615	0.748421443108233	0.7484324584103511	0.747598077969175	0.7485714272809394	0.7476751824817518	0.7485380090497737	0.7307689760348585	0.7312548123620307	0.7307473747276688	0.7486828279069768	0.7860828011869435	0.748482248628885	0.7483775616438356	0.7491043027522936	0.7484707432432431	0.7479733638025594	0.7489164233576642	0.7494961679536679	0.7557170927092709	0.7589533132010354	0.7311298660714286	0.7313370828729281	0.7488647914735868	0.7313486703296702	0.748982239347235	0.7483782329713721	0.7494043693239152	0.7490195551257255	0.7477321179883946	0.7468781928934012	0.7484799326275265	0.7484501797540207
GCA_019119895_1_ASM1911989v1_genomic	0.7454204423243712	0.7455798506224066	0.7461495588235293	0.7470334506437769	0.7348933468559838	0.7348921703853956	0.745798110516934	0.7456187541528239	0.7456119767441861	0.745821890941073	0.7348257453416147	0.745842840809147	0.7348222670807453	0.7459285701906413	0.745972961038961	0.7460843717728055	0.7461333333333333	0.7452434853700517	0.7459499913419915	0.7460851979345956	0.7453168777103208	0.7340277846153846	0.7468654317789292	0.746249025069638	0.7462814899211219	0.7465932733812949	0.7460291089965397	0.7460681634372367	0.8477535455435847	0.7347397268907564	0.7452535752688172	0.7347429875518671	0.7351742575285566	0.7829422302591924	1.0	0.7472065091863518	0.7798367469172048	0.8489376497909892	0.7340380595369349	0.7469349767008389	0.7347295665634676	0.7347110423116615	0.7347972210743803	0.7348693071354704	0.7347959297520662	0.7356956160164271	0.7465821578947369	0.7471807617360497	0.7350285324947591	0.746185852173913	0.7466173792486583	0.7345107602956705	0.7345810553278689	0.7463694243986255	0.734931757451182	0.7476171242397915	0.7458031551724138	0.7462154778761064	0.7470759794696322	0.7465874501300955	0.7350589300411522	0.7462059422903516	0.7346446257796257	0.7464213989637305	0.7474468637532133	0.7470076684397162	0.7460999740034663	0.7463246513605443	0.7460148618307426	0.7463738594969646	0.734800254841998	0.7462771172784243	0.7461351826086957	0.7468356695652174	0.7463110197086548	0.7455564430714917	0.7457165401588702	0.7456831019708655	0.746340531276778	0.746364793814433	0.7465196646603611	0.7461482668977469	0.7461311948051947	0.7459104951370469	0.74591133510168	0.7456253886462882	0.7458577385159011	0.7473342957130359	0.7457900881057269	0.7473057255244754	0.7460170723104057	0.7471782517482518	0.7472839579684765	0.7465521600688468	0.7459788638334779	0.7459788474870018	0.745932067767159	0.7464415694682676	0.7460607651245553	0.7463808583690986	0.7356487909836065	0.7352978593272171	0.7356106550665301	0.7465828187337382	0.8485843974241032	0.7454518	0.745486295652174	0.7460052604166668	0.7464610347985348	0.7467908	0.7455683931623931	0.7461266117216117	0.7530896376186368	0.7586572691082804	0.7344358872651356	0.7353173608247424	0.7472065091863518	0.734574613003096	0.7465874501300955	0.7447764211520302	0.7464137700282752	0.7458218352730528	0.7459082902033272	0.7451780000000001	0.7469093530499076	0.746340491355778
GCA_900066705_1_14207_7_32_genomic	0.8736331436170214	0.8735277634961438	0.8724458848843465	0.8751482537236774	0.7288230839002268	0.7288263718820862	0.8732998174006446	0.8733644398766702	0.8734732528263105	0.8744683660130719	0.726252013729977	0.8746894822888284	0.7262533981693364	0.8735449252962392	0.8735328092783504	0.8737262538860106	0.8738145167958656	0.8739596914893616	0.873571504379186	0.8737343892339544	0.8737562978723404	0.7289144196428571	0.8719972146596858	0.8737535163616197	0.8734869746083199	0.8712578859060404	0.8721051141795008	0.8735347351524879	0.7480856869881711	0.7255621353558926	0.8705210537992235	0.7251292609699769	0.7263853899883586	0.7489154277828886	0.7462943706293705	1.0	0.7466226039783002	0.7492582266435988	0.7243657496902107	0.9070034255319148	0.7290732067039106	0.7293282924107143	0.7291589597315437	0.7293204129464286	0.7292590401785713	0.7305462696629214	0.8770352577319588	0.8775757365145229	0.7359396899224807	0.874177790998448	0.8712695526459355	0.7235134889148193	0.7285414768883878	0.8720923422459893	0.7303367829021373	0.8741963114330057	0.8758617379958247	0.8731640190375463	0.8751798424796747	0.8752186199686357	0.728789257592801	0.9073838218539616	0.7265988457142857	0.8743320713162034	0.87642415625	0.8767608679642293	0.8733227660695471	0.8762713519091848	0.8726604512067156	0.8743224908039937	0.7305536413641365	0.8748610184182014	0.873868753894081	0.8725823037190084	0.8757766326530612	0.8711744120819849	0.8721663278339541	0.8767573595800525	0.8758425187969925	0.8755722138228942	0.8755340355603448	0.8727854074074074	0.8726687447033897	0.8734303260869565	0.8734148858695652	0.8737540229885059	0.8733830157866086	0.874167783018868	0.8736501952506597	0.8743192677824269	0.8738636310782241	0.8744036869747899	0.8741461969617602	0.873707	0.8736692343750001	0.8739706382978722	0.8736531130063966	0.8758882894029049	0.8731414743235781	0.8754981132075471	0.7304207726763717	0.7293485426008968	0.730374412094065	0.8769700943890928	0.7535099243697481	0.871373105121294	0.8713779849543256	0.8749149504950495	0.9085539243740419	0.8732402117768595	0.8714683525104603	0.9097459540816327	0.776672610350076	0.7678867649340573	0.7287114755959138	0.729436584269663	1.0	0.7329549512459371	0.8752186199686357	0.8739417528735632	0.8710992768361583	0.8715270630136988	0.8737488049605412	0.8735264174813112	0.8736906616052061	0.8730557905982906
GCA_904419485_1_Chicken_16_mag_180_genomic	0.7448754066130474	0.7450013828867762	0.7447410810810812	0.7452837223695845	0.7283896238938052	0.7283908628318584	0.7452893830570902	0.7449878238341968	0.7450398789974071	0.7450282055906222	0.7286147955801104	0.744850560578662	0.7285242163355408	0.7446339145907473	0.7446821619217081	0.7452037511190689	0.7451059749552773	0.7451393839285715	0.7446856227758007	0.7452049865711727	0.7449228801431127	0.7283704285714286	0.7455809510869564	0.7458780251694096	0.7455350503202196	0.7453974581005588	0.7454659836065575	0.7454419625334524	0.7830607797029703	0.7290714823261117	0.7439221308411216	0.7281410816777042	0.7307700891861763	0.9991927810419116	0.7803248341232228	0.7454742948134668	1.0	0.7830498347107439	0.7276826851851853	0.7456139463601533	0.7286714977973568	0.7286238656387665	0.7286850055126791	0.7286870011025358	0.7286304405286343	0.7284594316939891	0.7455868931159421	0.746512603116407	0.7289846275395034	0.7460953170289856	0.7452303970452446	0.728024617977528	0.7286145755237046	0.7454491666666668	0.7285921467688937	0.74511199103139	0.7451970683453237	0.7452755004508564	0.7459078609625669	0.7455157475380483	0.7288303977900553	0.7451005123339658	0.7285172497249723	0.7453722383985442	0.7455790661831369	0.7456121572212067	0.7453436888888888	0.7450965405405405	0.744320735426009	0.7448844404332131	0.7280796259625961	0.7449147666971639	0.7448759892086331	0.7448282553956835	0.7459335004476276	0.7450231415525115	0.7447338873994639	0.7453989445438284	0.7459401342882722	0.7458672286995516	0.7460130251346498	0.7453926721014494	0.7452709049773756	0.7456686599817686	0.7456712397447585	0.745301168478261	0.7456705925250684	0.7452785985533454	0.7457483856088561	0.745344801084991	0.74558783933518	0.7450095095367847	0.7453458552036198	0.7458267883211679	0.7451915054744526	0.745100956284153	0.7443841428571427	0.7458926971326164	0.744725185520362	0.7459606098654709	0.7283249182115594	0.7287661852260198	0.7283816703056769	0.7450713868613138	0.7830072828638497	0.7451481441441442	0.7451252612612613	0.7458468778280545	0.7448805288007554	0.7443431663685152	0.7453669721473495	0.7452523390151515	0.7529193645189761	0.7552952364864866	0.7280160088691795	0.7287311221122112	0.7454742948134668	0.7288430607734807	0.7455157475380483	0.744054084084084	0.7454945193260655	0.7454406072106262	0.7441464599236641	0.7435308215010141	0.7458826431297709	0.7448356037735849
GCA_904419565_1_Chicken_21_mag_8_genomic	0.7480234628670122	0.7478140167364016	0.7479057031924071	0.7483592795883363	0.7338583210137274	0.733856884899683	0.7483345291479822	0.7477797405857741	0.7478140167364016	0.748170472440945	0.7343574599786552	0.7481978234265735	0.73436075773746	0.7475446517626827	0.747547592433362	0.7478376982758621	0.7478808196721312	0.7479774442538593	0.7475032302405498	0.7478385258620689	0.7480115284974094	0.7336127670940171	0.7488309286328462	0.7477344843462247	0.7480563153310104	0.7484334946236559	0.7481750472914875	0.7487614346712212	0.9884164456003468	0.7337591991341992	0.7476939626001781	0.7341945726495726	0.7357028281750266	0.7857429620710416	0.8482899302000931	0.7494852314410482	0.782540245757753	1.0	0.7333446424517593	0.7489032021957914	0.7339540042826553	0.7340161521972133	0.7340548874598071	0.7341064270386266	0.7340362379421222	0.7340396051227321	0.748273879828326	0.7488396221441125	0.7345236933045357	0.7484495626072043	0.7477736507936509	0.73349568329718	0.7337961889596601	0.7487934057341441	0.7338151282051283	0.7485819374456993	0.7482695360824743	0.7486835017421604	0.7483109589041097	0.7485827076124566	0.7340007127659576	0.7476000802854595	0.7343336227224008	0.7484198535745047	0.7480765108225108	0.7486295406360424	0.7482175322441961	0.7485346563573885	0.7482004051724137	0.7480447639484978	0.7331848839662447	0.7485258666666667	0.748082656112577	0.7481618541300525	0.7490032434782609	0.7477572465034966	0.7480461908931699	0.7485697222222222	0.7490027652173913	0.7489333188531713	0.7490442732811141	0.747382044866264	0.7473418103448276	0.7485488546255507	0.7485488546255507	0.7477904873803308	0.7484674250440918	0.7478832201914709	0.7483451493848858	0.7480339496527778	0.7483344591029024	0.7475679130434782	0.7479846173913043	0.7482351374570447	0.748279537521815	0.7482055283842795	0.7478127816291162	0.7489411207645524	0.7482032155477032	0.7488151909722223	0.73398007470651	0.7337566843220339	0.7339873347547975	0.7482623185840709	0.9924216019032513	0.7477170190641248	0.7476531201382887	0.7480801484716157	0.7485443727272728	0.7480329930191972	0.7480652129471891	0.7483170727272728	0.7569001083333333	0.7617567854315124	0.7344794456521738	0.7342394408602151	0.7494852314410482	0.7343292659574467	0.7485827076124566	0.747024851674641	0.7485830625583567	0.7484131757359501	0.7473099638336348	0.7477513405088064	0.748777054478301	0.7483421841155236
GCA_905199235_1_SRR2912801_mag_bin_12_genomic	0.7254157024793387	0.7253975489067895	0.7239421039903264	0.7255413519813521	0.9901048916636063	0.9901012596401028	0.7247811835748793	0.7254012082853855	0.7253986651323361	0.7252048574821853	0.9905047202034886	0.7252675386444709	0.9904858502906977	0.7239843530834341	0.7239922128174123	0.7240129927884615	0.7240129927884615	0.7252506169965075	0.7239922128174123	0.7240141947115385	0.7255181036513545	0.9217214500484966	0.7255421511627906	0.724147789072427	0.7255157245508981	0.723423908754624	0.7263056219512195	0.7274033138856476	0.7335652291421856	0.9187649847560975	0.7245997818181819	0.9886400222139947	0.811619349628983	0.7294027662037037	0.7343670222222223	0.7254642158092848	0.7274492263936291	0.7337651071025931	1.0	0.7231398445595855	0.9197075792079208	0.9197557283950617	0.9197599407407409	0.9197594318181819	0.9197496195652174	0.9843436206896553	0.7251372479240807	0.7251895399515739	0.9890676524614253	0.7248810966981133	0.7230928980099504	0.9887264304171284	0.9195084458788481	0.7258869591346153	0.9844900971236459	0.7244230246189918	0.724862011764706	0.7252914094775212	0.7249628192771086	0.725211798816568	0.9190295682382132	0.7233029314720812	0.9890000658616904	0.7244994444444445	0.7251120725995316	0.7244601105651105	0.7258875771971497	0.7255110785463071	0.7246286473429951	0.7242110132689988	0.8108445398773005	0.7242385368802903	0.7257895329341318	0.7259791387559809	0.7248010575793183	0.7240244554455444	0.7246552656434476	0.72520738317757	0.7248396470588234	0.7248152352941176	0.7246198704358068	0.7243305755395683	0.7243960624249699	0.7245329526123938	0.7245341433778859	0.7255736866902238	0.7245317618469017	0.7245838987043581	0.7238742804428043	0.7247732352941176	0.7240859705159706	0.7239325847953216	0.7247557832744406	0.7254256501182033	0.7252144075829383	0.7250584651711924	0.7251135029585799	0.7248061529411766	0.7254471325301205	0.7248151882352941	0.9844165506921063	0.9189151561725334	0.9844112387724552	0.7246154850299401	0.7331443805309735	0.72391737545565	0.7238897934386391	0.724169130952381	0.7236443333333334	0.7256869304556355	0.7256429927884617	0.7232169743589744	0.7242551066499372	0.726856	0.9860488805126272	0.9213999423354156	0.7254642158092848	0.9891819364267447	0.725211798816568	0.7260338624338626	0.7266825168236878	0.7262327203065134	0.7252552711223202	0.7236124465240641	0.7247501269035533	0.7244696163366336
GCA_905206325_1_ERR1600569_mag_bin_31_genomic	0.8795563950892857	0.8791680152671755	0.878604561304837	0.879624594745668	0.7258551732377538	0.7258551732377538	0.8792643281075029	0.8790428789531081	0.8791064266230223	0.878893493227991	0.7253957995226731	0.8789781690140845	0.7253816229116944	0.8800037702175126	0.8799518115942029	0.8802961238148355	0.8803334821428572	0.8794965663322185	0.879961204013378	0.8803139598438372	0.8795161795872838	0.7248021796407186	0.8788557954545455	0.8778115273601923	0.8802198308906428	0.8791986616886849	0.8793101184433165	0.8783560539629005	0.7489145304937077	0.7242649569495696	0.8768829142185665	0.72682695035461	0.726709173553719	0.7489329766536965	0.7457137140204272	0.9066768613913969	0.7469143927893738	0.7490055749770008	0.7216602295918366	1.0	0.7250291497005987	0.7249505741626794	0.7249529784688996	0.7249375598086124	0.7249552033492823	0.7243633414043584	0.8792765268456377	0.8791319862621636	0.7242391452991452	0.8796439887955181	0.8790667240390131	0.7227140975609756	0.7272912218268089	0.8787100278396436	0.7260401081730768	0.8783347483221476	0.8789588379888268	0.8786709411117225	0.8798371561135372	0.8797035507657402	0.7250203345280763	0.9878883638161147	0.7237969725864123	0.8793918890134529	0.8802129113218069	0.8795351158748551	0.8784094077448746	0.8791338084507042	0.8787295918367349	0.8794199547511313	0.7244254186602871	0.8797850511363636	0.8796508170117515	0.8795381085618353	0.8800925573394496	0.8778337485582469	0.8786893529751589	0.8809441699493528	0.880160229489386	0.8799589524899828	0.8797829176201373	0.879616182735426	0.8794620875420875	0.8794842214532872	0.879578341013825	0.8799883000570452	0.879490771889401	0.8785651295045044	0.8785381129943504	0.8786039673607202	0.8786353231292517	0.878668581920904	0.8786300112549242	0.8790541396648044	0.8792185428253616	0.8794287951138258	0.8800876137001684	0.8800159129937035	0.8796925694444444	0.8798061763022323	0.7244149212121213	0.7267109704142013	0.7243767433414044	0.8803255289532294	0.7499657221206582	0.8808766225165562	0.8810226710816779	0.8798177047353759	0.9877647554479418	0.8786439966273187	0.8778871565315316	0.9900318305243445	0.7767054791344669	0.7625355855096884	0.7259244819277109	0.7248345868263472	0.9066768613913969	0.7237324792408067	0.8797035507657402	0.8753315185185185	0.8789357305389222	0.8790509418604652	0.8799511743559018	0.87740135	0.8788271411764705	0.8776571842410198
GCA_910574135_1_MGBC000029_genomic	0.7263690996784565	0.7269029721362229	0.7247650498338871	0.7269606722689075	0.9194186920605781	0.919417797154658	0.7263822259507831	0.7269036945304438	0.7269065634674924	0.7272226821192054	0.9203012219679633	0.7267252602436324	0.9202970421245422	0.7251743777777778	0.7251640399556049	0.7245488026607538	0.725023635359116	0.7263900214132764	0.7251608213096559	0.7245116943521595	0.7261707004310346	0.9913629692360872	0.7276496791443852	0.7265926643598617	0.7277715879828326	0.7244303382187148	0.7268613606194689	0.7271250524109014	0.7340914446952596	0.9871798588709677	0.7246129485714287	0.9195744322344322	0.8216467457962413	0.7303830010952902	0.7329648155737707	0.7300846196868009	0.7281393225806452	0.7341840575079873	0.9202970908183633	0.7256281516587678	1.0	0.9993959502551019	0.9993767124162145	0.9994556664540817	0.9995021658692186	0.9209079123361953	0.7280713227513226	0.7279009052183173	0.9188016297322255	0.7276081309398099	0.7253792905405405	0.9176925325278812	0.9868745633187773	0.7264517502668089	0.9197086811201446	0.7267372582359193	0.7273607667731631	0.7270566226622662	0.7266878649237473	0.7280803628601922	0.9876783966702859	0.7261346432748539	0.9204127049180327	0.7266995609220637	0.7273152127659575	0.7275465547128926	0.7269040740740741	0.7278609544008484	0.7270553152173913	0.7270615628415301	0.8281842212725546	0.7275348144104805	0.7261265818584071	0.7259272123893805	0.7267931919406151	0.7259316245883645	0.7269419447396386	0.7269321458333334	0.7274204751847942	0.7272949152542373	0.7271352386002121	0.7264874065934065	0.7257500993377484	0.7263486138613863	0.7267445264317179	0.7270665326086956	0.7264855445544554	0.7259792307692309	0.7247212131519274	0.7259972277227722	0.7257849661399548	0.7266820065075921	0.7255778145695365	0.7271004180064309	0.7265528322440086	0.7262640914036999	0.7268725613660619	0.7275287447257385	0.7279126396495071	0.7270355472901169	0.9209955058717254	0.9877384971098269	0.921011670428894	0.7279842248908298	0.735843606557377	0.7259293015521066	0.7257806747787611	0.7257585249457702	0.7257818593563766	0.7269858164354323	0.7279998193411263	0.7260508518086348	0.72738308598351	0.7288539771547248	0.9221682010096375	0.9978479168020801	0.7300846196868009	0.9206453669518235	0.7280803628601922	0.726629547079857	0.7268929339853302	0.7262132517482518	0.7264316055045872	0.7261403091557669	0.7259718531073446	0.725201013363029
GCA_910574775_1_MGBC000097_genomic	0.7254629437229437	0.7257558982346833	0.7247934301675977	0.7269491507430996	0.9195952021808269	0.9195943162199001	0.725638340807175	0.7257594704049845	0.7257560332294913	0.7264173783185841	0.9207530604820373	0.725711477777778	0.9207491128298453	0.7246967857142858	0.7246830691964286	0.7241416089385474	0.7248750779510023	0.725391573275862	0.7249177008928572	0.7241460111731844	0.7256291567567569	0.9917071098066299	0.7273902375809935	0.7269114069767442	0.7273370747562297	0.7234184676503973	0.7263310167597766	0.7264679682539682	0.7337817136414881	0.9873829373737374	0.7235208381171069	0.9197693227272729	0.8213694166666667	0.7301139096916299	0.7337019496855348	0.728711704288939	0.7277919934994583	0.7345045717344754	0.9200079960415635	0.7243212485276795	0.9995528457616315	1.0	0.9998764988990249	0.9999029530412858	0.999883575031526	0.9209875633614941	0.7276820362473349	0.7273366595059075	0.9193047042640989	0.7270159251336898	0.7250654915254238	0.9180558383371826	0.9872003906535232	0.7265806350914963	0.9196684475088968	0.726498120300752	0.7270549036402569	0.726879911308204	0.7265686994535518	0.7277453232758622	0.9878113158851328	0.7251838998835856	0.9203151175406873	0.7258676914539401	0.726355026795284	0.7266570806100218	0.7267748929336187	0.7267769435569756	0.7263156845564075	0.7263132381997806	0.827390768870136	0.72711408839779	0.7249169179600886	0.7252332558139536	0.7263947351351352	0.7256257364341085	0.7257480299785869	0.7259500951374207	0.7270627771797632	0.7268484000000001	0.7274107011866237	0.7262142857142858	0.7251791001124859	0.7263452173913043	0.7265273854748604	0.7261996498905907	0.7264599108138238	0.7249888384955753	0.7246952391799545	0.7255489525909593	0.7254354824063565	0.7257097391304348	0.725370133037694	0.7260569989165764	0.7257319911991199	0.7256500876232203	0.7263155773420478	0.7274765306122449	0.7267057315731574	0.7263869130434784	0.9210010657193606	0.9877165467102873	0.9210156901908566	0.7267593722466961	0.7361441347150257	0.7254711371237458	0.725609711111111	0.7248510250817884	0.7245974346793351	0.7261381630434782	0.7274863090128756	0.7246600116279069	0.7256827073732718	0.7287482254697288	0.9219486239782017	0.998209730941704	0.728711704288939	0.92058972743521	0.7277453232758622	0.725855017921147	0.7265152211302212	0.7252182491186839	0.7258424018475751	0.7258563373493976	0.725439862227325	0.7249008876404495
GCA_910574945_1_MGBC000090_genomic	0.7254042781316348	0.7263954638124364	0.7249783718371837	0.7265301040582728	0.9192559798994977	0.9192551210598446	0.7256133553355336	0.7262189897959184	0.7263986136595311	0.7259946036916395	0.9206735130196438	0.7260452386117138	0.9206762722704432	0.7245630087527353	0.7243621663019693	0.7242989180327868	0.7248019520174483	0.7253756323060573	0.7245338142076503	0.7242999890710382	0.7255416826411076	0.9916941324594687	0.7265421858500529	0.7261741081703107	0.7271627165775402	0.7236418729096991	0.7257886879823595	0.7257755681818183	0.7330959977578475	0.9876327064035441	0.7234143757030371	0.919966697080292	0.8206568257059397	0.7298010822510823	0.7335594375000001	0.7282966967305525	0.7278905555555555	0.7344404399141631	0.9201755378486055	0.7243842517814727	0.9995012500000001	0.9998358647798745	1.0	0.9997636971608832	0.9997743929359822	0.9201514190391459	0.7273014091858038	0.7270676427061311	0.9188888500459983	0.7269011832460734	0.7240654162042175	0.9178065769944341	0.9873672173595914	0.7257794444444444	0.9186257695729537	0.7258166421825812	0.7265237974683545	0.7257245098039214	0.7254087378640779	0.7274062050739959	0.988280537986187	0.725593887587822	0.9202370326678766	0.7259053711790394	0.7262193868921777	0.7263762994652407	0.7259813221406087	0.7268907991587803	0.7259164762931034	0.7260777705627706	0.8280622588235295	0.7263071956521739	0.724852043715847	0.7250908396946564	0.7259608571428572	0.72472957562568	0.7250989832285116	0.7261207908428721	0.7264526736842106	0.7264285063559323	0.7267910115911487	0.7258288574537539	0.7251251422319475	0.7256942197802198	0.7258400770077007	0.7260585423365489	0.7254832087912088	0.7245373786407768	0.7246667600896862	0.7249489773950485	0.7252928779395298	0.7252175026567482	0.7247983279395902	0.7259015319148935	0.7251248701298701	0.7252495788336935	0.7258293836344315	0.7269449001051524	0.7263375377969763	0.7263280148619957	0.9202763911111111	0.9881808529945555	0.9202766177777778	0.7258812850971923	0.7361326756198348	0.725243131201764	0.7253944835164835	0.7250099356913182	0.7244924880952383	0.7257480907172996	0.7269648363252377	0.7248242526071843	0.7262229336437719	0.7291700417101147	0.9206019013128114	0.9984218688000002	0.7282966967305525	0.9205987651549168	0.7274062050739959	0.7251280796252927	0.7263375089820359	0.7252596535796768	0.7256431849315068	0.7247032742316785	0.7250412925170068	0.7245647176079735
