qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	genome_name	gene_name	comp
MANNIIDF_02044	tr|A0A3N2KPH9|A0A3N2KPH9_9BACT	58.5	123	50	1	8	129	11	133	9e-39	156.4	CM06_64_S241	epimce_prop	propionate
ALJHPLOP_00338	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	CM07_26_S11	epimce_prop	propionate
KJDMGADN_00046	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	CM07_31_S12	epimce_prop	propionate
BDKDGGGP_00046	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	CM1_23_S50	epimce_prop	propionate
HOOBJGIH_00215	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	CM1_26_S52	epimce_prop	propionate
CIHFMDFN_00259	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	1.4e-33	139	CM1_30_S215	epimce_prop	propionate
CIHFMDFN_02856	tr|A0A0M6WGC8|A0A0M6WGC8_9FIRM	91.3	127	11	0	1	127	1	127	1e-63	239.2	CM1_30_S215	epimce_prop	propionate
EBBEHFMM_00402	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	CM7_52_S47	epimce_prop	propionate
PDHBOMMH_00215	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	CM7_69_S49	epimce_prop	propionate
KJGPJFDD_00053	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	1.4e-33	139	CM7_88B_S63	epimce_prop	propionate
KJGPJFDD_02894	tr|A0A0M6WGC8|A0A0M6WGC8_9FIRM	91.3	127	11	0	1	127	1	127	1e-63	239.2	CM7_88B_S63	epimce_prop	propionate
CKMKKBJN_00398	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCA_003434455.1_ASM343445v1_genomic	epimce_prop	propionate
OEMKGLFL_00147	tr|A0A0M6WGC8|A0A0M6WGC8_9FIRM	91.3	127	11	0	1	127	1	127	1e-63	239.2	GCA_008679275.1_ASM867927v1_genomic	epimce_prop	propionate
OEMKGLFL_00607	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	GCA_008679275.1_ASM867927v1_genomic	epimce_prop	propionate
GGHJLOIC_01856	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	GCA_008680515.1_ASM868051v1_genomic	epimce_prop	propionate
OHGBJBEB_01810	tr|A0A0N0GMY5|A0A0N0GMY5_9NEIS	57	121	52	0	5	125	6	126	2.3e-39	158.3	GCA_008680995.1_ASM868099v1_genomic	epimce_prop	propionate
OHGBJBEB_02935	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	1.4e-33	139	GCA_008680995.1_ASM868099v1_genomic	epimce_prop	propionate
HKCIDIBD_00741	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	GCA_014866065.1_ASM1486606v1_genomic	epimce_prop	propionate
GOAADOEK_00264	tr|A0A0M6WGC8|A0A0M6WGC8_9FIRM	91.3	127	11	0	1	127	1	127	1e-63	239.2	GCA_017850655.1_ASM1785065v1_genomic	epimce_prop	propionate
GOAADOEK_00919	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	3.6e-34	141	GCA_017850655.1_ASM1785065v1_genomic	epimce_prop	propionate
CENOFNFD_00080	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	1.4e-33	139	GCA_017851275.1_ASM1785127v1_genomic	epimce_prop	propionate
JBEMAFEM_00027	tr|A0A1C5ZLE7|A0A1C5ZLE7_9CLOT	50.4	127	59	3	3	128	4	127	1.1e-31	132.9	GCA_017888015.1_ASM1788801v1_genomic	epimce_prop	propionate
JBEMAFEM_01567	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	55.2	116	52	0	6	121	7	122	4e-33	137.5	GCA_017888015.1_ASM1788801v1_genomic	epimce_prop	propionate
JBEMAFEM_02115	tr|A0A1C5MT17|A0A1C5MT17_9CLOT	72	125	35	0	15	139	4	128	9.3e-50	193	GCA_017888015.1_ASM1788801v1_genomic	epimce_prop	propionate
BMGMBDAD_01984	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCA_018364275.1_ASM1836427v1_genomic	epimce_prop	propionate
COHCHOOG_01909	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	1.4e-33	139	GCA_018365775.1_ASM1836577v1_genomic	epimce_prop	propionate
OHEALFFL_00193	tr|A0A2A2E5R2|A0A2A2E5R2_9PSED	57.9	126	53	0	1	126	1	126	3e-39	157.9	GCA_018375095.1_ASM1837509v1_genomic	epimce_prop	propionate
OHEALFFL_01771	tr|A0A3N2KPH9|A0A3N2KPH9_9BACT	58.5	123	50	1	8	129	11	133	9e-39	156.4	GCA_018375095.1_ASM1837509v1_genomic	epimce_prop	propionate
OHEALFFL_02685	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCA_018375095.1_ASM1837509v1_genomic	epimce_prop	propionate
CGPEJKEM_00525	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	58.6	116	48	0	6	121	7	122	3.7e-34	141	GCA_018381315.1_ASM1838131v1_genomic	epimce_prop	propionate
CGPEJKEM_01913	tr|A0A3N2KPH9|A0A3N2KPH9_9BACT	58.7	121	49	1	8	127	11	131	1.3e-37	152.5	GCA_018381315.1_ASM1838131v1_genomic	epimce_prop	propionate
CGPEJKEM_02050	tr|A0A2A2E5R2|A0A2A2E5R2_9PSED	60.3	126	50	0	1	126	1	126	1.1e-41	166	GCA_018381315.1_ASM1838131v1_genomic	epimce_prop	propionate
CGPEJKEM_02785	tr|A0A9P3U1Z2|A0A9P3U1Z2_CLODI	67.6	71	16	1	1	64	77	147	1.9e-21	97.8	GCA_018381315.1_ASM1838131v1_genomic	epimce_prop	propionate
PHOGJLGL_01086	tr|A0A1C5MT17|A0A1C5MT17_9CLOT	72	125	35	0	3	127	4	128	1.9e-49	191.8	GCA_019114985.1_ASM1911498v1_genomic	epimce_prop	propionate
PHOGJLGL_01086	tr|A0A0M6WGC8|A0A0M6WGC8_9FIRM	70.9	127	37	0	1	127	1	127	3.2e-49	191	GCA_019114985.1_ASM1911498v1_genomic	epimce_prop	propionate
PHOGJLGL_02477	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.8	116	49	0	6	121	7	122	4.3e-35	144.1	GCA_019114985.1_ASM1911498v1_genomic	epimce_prop	propionate
GMFGONPC_00906	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	55.2	116	52	0	6	121	7	122	3.1e-33	137.9	GCA_019119895.1_ASM1911989v1_genomic	epimce_prop	propionate
GMFGONPC_01006	tr|A0A0M6WGC8|A0A0M6WGC8_9FIRM	71.7	127	36	0	1	127	1	127	3.2e-49	191	GCA_019119895.1_ASM1911989v1_genomic	epimce_prop	propionate
GMFGONPC_02579	tr|A0A1C5ZLE7|A0A1C5ZLE7_9CLOT	50.8	122	56	3	8	128	9	127	5.3e-31	130.6	GCA_019119895.1_ASM1911989v1_genomic	epimce_prop	propionate
KFGAIAHJ_02098	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	55.8	120	53	0	2	121	3	122	8.1e-34	139.8	GCA_900066705.1_14207_7_32_genomic	epimce_prop	propionate
NGLOOAMH_00005	tr|A0A1C5MT17|A0A1C5MT17_9CLOT	72	125	35	0	3	127	4	128	1.9e-49	191.8	GCA_904419485.1_Chicken_16_mag_180_genomic	epimce_prop	propionate
NGLOOAMH_00005	tr|A0A0M6WGC8|A0A0M6WGC8_9FIRM	70.9	127	37	0	1	127	1	127	3.2e-49	191	GCA_904419485.1_Chicken_16_mag_180_genomic	epimce_prop	propionate
NGLOOAMH_02393	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.8	116	49	0	6	121	7	122	4.3e-35	144.1	GCA_904419485.1_Chicken_16_mag_180_genomic	epimce_prop	propionate
JCLDBKBJ_00222	tr|A0A1C5MT17|A0A1C5MT17_9CLOT	71.2	125	36	0	3	127	4	128	3.2e-49	191	GCA_904419565.1_Chicken_21_mag_8_genomic	epimce_prop	propionate
JCLDBKBJ_00222	tr|A0A1C6IQL0|A0A1C6IQL0_9FIRM	70.9	127	37	0	1	127	1	127	5.5e-49	190.3	GCA_904419565.1_Chicken_21_mag_8_genomic	epimce_prop	propionate
JCLDBKBJ_00669	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	55.2	116	52	0	6	121	7	122	4e-33	137.5	GCA_904419565.1_Chicken_21_mag_8_genomic	epimce_prop	propionate
JCLDBKBJ_01498	tr|A0A1C5ZLE7|A0A1C5ZLE7_9CLOT	50.4	127	59	3	3	128	4	127	1.1e-31	132.9	GCA_904419565.1_Chicken_21_mag_8_genomic	epimce_prop	propionate
AELLMANC_01913	tr|A0A3N2KPH9|A0A3N2KPH9_9BACT	58.5	123	50	1	8	129	11	133	9e-39	156.4	GCA_905199235.1_SRR2912801-mag-bin.12_genomic	epimce_prop	propionate
AELLMANC_02323	tr|A0A2A2E5R2|A0A2A2E5R2_9PSED	58.7	126	52	0	1	126	1	126	1e-39	159.5	GCA_905199235.1_SRR2912801-mag-bin.12_genomic	epimce_prop	propionate
AELLMANC_02453	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCA_905199235.1_SRR2912801-mag-bin.12_genomic	epimce_prop	propionate
GBIGEHMO_01502	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	4.7e-34	140.6	GCA_905206325.1_ERR1600569-mag-bin.31_genomic	epimce_prop	propionate
BOMDPHAE_02857	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCA_910574135.1_MGBC000029_genomic	epimce_prop	propionate
PEOBIMBK_03000	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCA_910574775.1_MGBC000097_genomic	epimce_prop	propionate
OLPJKGML_03002	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCA_910574945.1_MGBC000090_genomic	epimce_prop	propionate
HHFKICIG_02857	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCA_910575065.1_MGBC000096_genomic	epimce_prop	propionate
HCONJCLK_02879	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCA_910575135.1_MGBC000098_genomic	epimce_prop	propionate
CCPHMFGG_01656	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCF_000154305.1_ASM15430v1_genomic	epimce_prop	propionate
CCPHMFGG_02210	tr|A0A2A2E5R2|A0A2A2E5R2_9PSED	58.7	126	52	0	1	126	1	126	7.9e-40	159.8	GCF_000154305.1_ASM15430v1_genomic	epimce_prop	propionate
CCPHMFGG_02460	tr|A0A3N2KPH9|A0A3N2KPH9_9BACT	58.5	123	50	1	8	129	11	133	9e-39	156.4	GCF_000154305.1_ASM15430v1_genomic	epimce_prop	propionate
ADFGDNLJ_02927	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	1.4e-33	139	GCF_000154545.1_ASM15454v1_genomic	epimce_prop	propionate
GBMCNOMD_00064	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	58.3	120	50	0	2	121	3	122	2.5e-35	144.8	GCF_000185525.1_ASM18552v1_genomic	epimce_prop	propionate
GBMCNOMD_01208	tr|A0A0N0GMY5|A0A0N0GMY5_9NEIS	57	121	52	0	5	125	6	126	2.3e-39	158.3	GCF_000185525.1_ASM18552v1_genomic	epimce_prop	propionate
INJFBHEB_00424	tr|A0A3N2KPH9|A0A3N2KPH9_9BACT	58.5	123	50	1	8	129	11	133	9e-39	156.4	GCF_000185825.1_ASM18582v1_genomic	epimce_prop	propionate
INJFBHEB_00989	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCF_000185825.1_ASM18582v1_genomic	epimce_prop	propionate
INJFBHEB_01567	tr|A0A2A2E5R2|A0A2A2E5R2_9PSED	57.9	126	53	0	1	126	1	126	3e-39	157.9	GCF_000185825.1_ASM18582v1_genomic	epimce_prop	propionate
DLMLEDEJ_01033	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	1.4e-33	139	GCF_000210695.1_ASM21069v1_genomic	epimce_prop	propionate
NAGOKMPI_02438	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	58.3	120	50	0	2	121	3	122	9.6e-35	142.9	GCF_000332875.2_ASM33287v2_genomic	epimce_prop	propionate
LLKGOANK_00497	tr|A0A3N2KPH9|A0A3N2KPH9_9BACT	58.5	123	50	1	8	129	11	133	9e-39	156.4	GCF_000432215.1_MGS276_genomic	epimce_prop	propionate
LLKGOANK_02710	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCF_000432215.1_MGS276_genomic	epimce_prop	propionate
LLKGOANK_03195	tr|A0A2A2E5R2|A0A2A2E5R2_9PSED	57.9	126	53	0	1	126	1	126	3e-39	157.9	GCF_000432215.1_MGS276_genomic	epimce_prop	propionate
HLBILBHM_02579	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCF_000508985.1_ASM50898v1_genomic	epimce_prop	propionate
HCABBDHA_01827	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	GCF_000876135.1_ASM87613v1_genomic	epimce_prop	propionate
HCABBDHA_03401	tr|A0A0M6WGC8|A0A0M6WGC8_9FIRM	91.3	127	11	0	1	127	1	127	1e-63	239.2	GCF_000876135.1_ASM87613v1_genomic	epimce_prop	propionate
LLAFECMD_00274	tr|A0A2A2E5R2|A0A2A2E5R2_9PSED	61.2	80	31	0	1	80	47	126	3.8e-24	107.1	GCF_001304975.1_ASM130497v1_genomic	epimce_prop	propionate
LLAFECMD_01148	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCF_001304975.1_ASM130497v1_genomic	epimce_prop	propionate
LLAFECMD_01891	tr|A0A3N2KPH9|A0A3N2KPH9_9BACT	57.7	123	51	1	8	129	11	133	3.6e-38	154.5	GCF_001304975.1_ASM130497v1_genomic	epimce_prop	propionate
IPCBICDJ_00657	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	1.4e-33	139	GCF_001404835.1_14207_7_31_genomic	epimce_prop	propionate
IPCBICDJ_01272	tr|A0A0M6WGC8|A0A0M6WGC8_9FIRM	91.3	127	11	0	1	127	1	127	1e-63	239.2	GCF_001404835.1_14207_7_31_genomic	epimce_prop	propionate
PCLFALEG_00227	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	GCF_001404955.1_13470_2_79_genomic	epimce_prop	propionate
HAHNOBOP_00660	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	1.4e-33	139	GCF_001405635.1_14207_7_82_genomic	epimce_prop	propionate
HAHNOBOP_02455	tr|A0A0M6WGC8|A0A0M6WGC8_9FIRM	91.3	127	11	0	1	127	1	127	1e-63	239.2	GCF_001405635.1_14207_7_82_genomic	epimce_prop	propionate
IEJMHOJM_01099	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	GCF_001405715.1_13414_6_52_genomic	epimce_prop	propionate
EHNAPLNG_02677	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	GCF_001998765.1_ASM199876v1_genomic	epimce_prop	propionate
DBAKHCIC_01059	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCF_002270485.1_ASM227048v1_genomic	epimce_prop	propionate
CPPLKMCL_02261	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	58.3	120	50	0	2	121	3	122	4.3e-35	144.1	GCF_003461705.1_ASM346170v1_genomic	epimce_prop	propionate
IJGKDCGE_01190	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.3	117	50	0	6	122	7	123	1.1e-33	139.4	GCF_003461725.1_ASM346172v1_genomic	epimce_prop	propionate
IJGKDCGE_02472	tr|A0A3N2KPH9|A0A3N2KPH9_9BACT	58.5	123	50	1	8	129	11	133	9e-39	156.4	GCF_003461725.1_ASM346172v1_genomic	epimce_prop	propionate
IJGKDCGE_02708	tr|A0A2A2E5R2|A0A2A2E5R2_9PSED	57.9	126	53	0	1	126	1	126	3e-39	157.9	GCF_003461725.1_ASM346172v1_genomic	epimce_prop	propionate
KIKGGPNJ_01987	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	GCF_003473625.1_ASM347362v1_genomic	epimce_prop	propionate
IKIFGNDM_00947	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	1.4e-33	139	GCF_003473725.1_ASM347372v1_genomic	epimce_prop	propionate
IKIFGNDM_02191	tr|A0A0M6WGC8|A0A0M6WGC8_9FIRM	91.3	127	11	0	1	127	1	127	1e-63	239.2	GCF_003473725.1_ASM347372v1_genomic	epimce_prop	propionate
OAFBMJDC_01549	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	1.4e-33	139	GCF_003477415.1_ASM347741v1_genomic	epimce_prop	propionate
OAFBMJDC_02228	tr|A0A0N0GMY5|A0A0N0GMY5_9NEIS	57	121	52	0	5	125	6	126	2.3e-39	158.3	GCF_003477415.1_ASM347741v1_genomic	epimce_prop	propionate
MCKGPBFA_01536	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	1.4e-33	139	GCF_003480775.1_ASM348077v1_genomic	epimce_prop	propionate
KJNMABBL_02152	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	GCF_003480825.1_ASM348082v1_genomic	epimce_prop	propionate
NBKPIGMC_01050	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	1.4e-33	139	GCF_003481105.1_ASM348110v1_genomic	epimce_prop	propionate
LNILJCCL_02190	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	GCF_003481805.1_ASM348180v1_genomic	epimce_prop	propionate
PFDPBJPF_00872	tr|A0A3N2KPH9|A0A3N2KPH9_9BACT	59.5	121	48	1	8	127	11	131	3.5e-38	154.5	GCF_005280655.1_ASM528065v1_genomic	epimce_prop	propionate
PFDPBJPF_01552	tr|A0A2A2E5R2|A0A2A2E5R2_9PSED	59.5	126	51	0	1	126	1	126	5.1e-39	157.1	GCF_005280655.1_ASM528065v1_genomic	epimce_prop	propionate
PFDPBJPF_02192	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.8	116	49	0	6	121	7	122	5.3e-33	137.1	GCF_005280655.1_ASM528065v1_genomic	epimce_prop	propionate
AMDOHACK_00975	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	4.7e-34	140.6	GCF_008416325.1_ASM841632v1_genomic	epimce_prop	propionate
EGFDKNMG_02823	tr|A0A0M6WGC8|A0A0M6WGC8_9FIRM	91.3	127	11	0	1	127	1	127	1e-63	239.2	GCF_013302355.1_ASM1330235v1_genomic	epimce_prop	propionate
EGFDKNMG_02878	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	58.3	120	50	0	2	121	3	122	2.5e-35	144.8	GCF_013302355.1_ASM1330235v1_genomic	epimce_prop	propionate
HLIEKABP_02735	tr|A0A0M6WGC8|A0A0M6WGC8_9FIRM	91.3	127	11	0	1	127	1	127	1e-63	239.2	GCF_013302445.1_ASM1330244v1_genomic	epimce_prop	propionate
HLIEKABP_02913	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	58.3	120	50	0	2	121	3	122	2.5e-35	144.8	GCF_013302445.1_ASM1330244v1_genomic	epimce_prop	propionate
JONNAMEE_00894	tr|A0A0N0GMY5|A0A0N0GMY5_9NEIS	56.2	121	53	0	5	125	6	126	4.3e-38	154.1	GCF_013302455.1_ASM1330245v1_genomic	epimce_prop	propionate
JONNAMEE_02476	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	58.3	120	50	0	2	121	3	122	2.5e-35	144.8	GCF_013302455.1_ASM1330245v1_genomic	epimce_prop	propionate
EMIBJJME_00882	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	57.5	120	51	0	2	121	3	122	1.2e-34	142.5	GCF_013302465.1_ASM1330246v1_genomic	epimce_prop	propionate
EMIBJJME_01766	tr|A0A0M6WGC8|A0A0M6WGC8_9FIRM	91.3	127	11	0	1	127	1	127	1e-63	239.2	GCF_013302465.1_ASM1330246v1_genomic	epimce_prop	propionate
OPNJLELE_01301	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	1.4e-33	139	GCF_013302475.1_ASM1330247v1_genomic	epimce_prop	propionate
OPNJLELE_01351	tr|A0A0N0GMY5|A0A0N0GMY5_9NEIS	57	121	52	0	5	125	6	126	2.3e-39	158.3	GCF_013302475.1_ASM1330247v1_genomic	epimce_prop	propionate
HFIKEABA_01338	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	56.7	120	52	0	2	121	3	122	1.4e-33	139	GCF_013302525.1_ASM1330252v1_genomic	epimce_prop	propionate
HFIKEABA_01553	tr|A0A0N0GMY5|A0A0N0GMY5_9NEIS	57	121	52	0	5	125	6	126	2.3e-39	158.3	GCF_013302525.1_ASM1330252v1_genomic	epimce_prop	propionate
EKLJFINO_00844	tr|A0A0N0GMY5|A0A0N0GMY5_9NEIS	56.2	121	53	0	5	125	6	126	4.3e-38	154.1	GCF_013302545.1_ASM1330254v1_genomic	epimce_prop	propionate
EKLJFINO_02497	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	58.3	120	50	0	2	121	3	122	2.5e-35	144.8	GCF_013302545.1_ASM1330254v1_genomic	epimce_prop	propionate
CGGOBLDE_01542	tr|A0A3E4QU67|A0A3E4QU67_9ACTN	58.3	120	50	0	2	121	3	122	2.5e-35	144.8	GCF_013302555.1_ASM1330255v1_genomic	epimce_prop	propionate
CGGOBLDE_02903	tr|A0A127SKF7|A0A127SKF7_9BACT	100	150	0	0	1	150	1	150	1.6e-84	308.5	GCF_013302555.1_ASM1330255v1_genomic	epimce_prop	propionate
